Order ID,Order Date,Year,MONTH,Day,MonthName,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Product Sub Category,Product Category,Region,Country
8826,7/21/2017,2017,7,21,Jul,9,2097,5272,3175,Catalog,Adventure Works Laptop16 M1601 Silver,Adventure Works,Laptops,Computers,North America,United States
8827,9/5/2016,2016,9,5,Sep,10,1392,2290,899,Store,Proseware Projector 480p LCD12 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,United States
8830,3/13/2017,2017,3,13,Mar,10,207,430,224,Reseller,Contoso Centrex Phone System L10 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,China
8832,11/7/2018,2018,11,7,Nov,12,7598,11564,3967,Store,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,India
8833,10/10/2018,2018,10,10,Oct,10,863,1500,638,Catalog,Contoso Bluetooth Notebook Mouse X305 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
8835,1/24/2017,2017,1,24,Jan,12,4519,5889,1370,Store,WWI Projector 480p DLP12 Black,Wide World Importers,Projectors & Screens,Computers,North America,United States
8836,3/23/2017,2017,3,23,Mar,5,32,85,54,Store,Contoso 3 Handset Cordless Phone System E30 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
8838,3/13/2019,2019,3,13,Mar,20,122,260,139,Store,Contoso Dual Handset Cordless Phone System E20 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Iran
8839,6/22/2017,2017,6,22,Jun,8,190,252,62,Store,SV 512MB Laptop memory E800 Silver,Southridge Video,Computers Accessories,Computers,Europe,France
8840,10/17/2016,2016,10,17,Oct,10,1759,1980,222,Store,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
8841,11/25/2016,2016,11,25,Nov,5,24,35,12,Store,Contoso Lens Cap Keeper E314 Yellow,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,United States
8844,4/25/2019,2019,4,25,Apr,13,1782,4368,2586,Online,"Contoso SLR Camera 35"" M358 Orange","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,United States
8845,8/3/2017,2017,8,3,Aug,24,2042,3880,1839,Online,Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Germany
8849,8/24/2017,2017,8,24,Aug,9,982,1071,90,Store,Proseware Scan Jet Digital Flat Bed Scanner M300 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
8850,9/19/2016,2016,9,19,Sep,10,972,1190,219,Reseller,SV 16xDVD M320 Black,Southridge Video,VCD & DVD,TV and Video,North America,United States
8851,3/6/2017,2017,3,6,Mar,10,2037,3000,964,Store,The Phone Company Smart phones Expert M400 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,United States
8852,2/1/2017,2017,2,1,Feb,10,334,2699,2366,Online,Litware Home Theater System 2.1 Channel E211 Brown,"Litware, Inc.",Home Theater System,TV and Video,Asia,China
8853,11/26/2018,2018,11,26,Nov,10,189,270,82,Store,Contoso Phone System Accessory Handset with Charger M308 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
8854,1/14/2019,2019,1,14,Jan,24,3351,4673,1323,Online,A. Datum Point n' Shoot Digital Camera M500 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
8855,3/3/2018,2018,3,3,Mar,10,164,700,537,Online,Contoso Wireless Laser Mouse M55 Silver,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
8856,2/5/2018,2018,2,5,Feb,24,2292,5495,3204,Store,WWI Desktop PC1.80 E1800 White,Wide World Importers,Desktops,Computers,North America,United States
8857,6/26/2016,2016,6,26,Jun,8,1285,1623,338,Store,The Phone Company Smart phones 160x160 M26 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Germany
8859,9/1/2016,2016,9,1,Sep,10,6056,9990,3935,Store,WWI Projector 720p DLP56 Silver,Wide World Importers,Projectors & Screens,Computers,North America,United States
8860,12/23/2016,2016,12,23,Dec,6,1,120,120,Store,Contoso General Carrying Case E304 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,China
8861,2/16/2017,2017,2,16,Feb,12,8143,18408,10266,Store,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
8862,3/6/2017,2017,3,6,Mar,20,674,12900,12227,Store,Fabrikam SLR Camera X147 Silver,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,United States
8864,3/30/2019,2019,3,30,Mar,20,1633,2200,568,Catalog,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
8865,7/24/2016,2016,7,24,Jul,9,1436,2685,1250,Store,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,United States
8866,10/23/2016,2016,10,23,Oct,10,2377,2680,304,Store,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",The Phone Company,Touch Screen Phones ,Cell phones,North America,United States
8869,3/8/2017,2017,3,8,Mar,10,2404,2900,497,Store,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,United States
8870,5/29/2017,2017,5,29,May,13,7947,9087,1141,Store,Proseware Projector 720p LCD56 Black,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Turkmenistan
8872,5/3/2019,2019,5,3,May,8,4777,11322,6546,Reseller,"Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,France
8874,4/19/2019,2019,4,19,Apr,1560,4783,5220,438,Catalog,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,United States
8877,10/10/2016,2016,10,10,Oct,5,332,455,124,Store,Proseware Laser Fax Printer E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
8878,10/14/2016,2016,10,14,Oct,30,7709,10470,2762,Store,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Desktops,Computers,North America,United States
8881,12/26/2017,2017,12,26,Dec,12,1213,2131,918,Store,Adventure Works LCD19W M100 White,Adventure Works,Monitors,Computers,North America,United States
8882,10/29/2018,2018,10,29,Oct,400,249,1624,1376,Store,Contoso Original K1m Li-Ion Standard Battery E170 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,United States
8883,4/10/2018,2018,4,10,Apr,13,656,707,51,Store,SV DVD External DVD Burner M200 Blue,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
8886,8/4/2017,2017,8,4,Aug,9,46,291,245,Store,Contoso Private Branch Exchange M88 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
8887,8/7/2018,2018,8,7,Aug,9,4470,4092,-379,Store,WWI Projector 480p DLP12 White,Wide World Importers,Projectors & Screens,Computers,Asia,Pakistan
8888,9/25/2016,2016,9,25,Sep,18,1628,6090,4462,Online,"Adventure Works 20"" LCD HDTV M120 Brown",Adventure Works,Televisions,TV and Video,Asia,China
8889,9/15/2016,2016,9,15,Sep,20,232,510,279,Catalog,Contoso Home/Office Laptop Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
8891,12/10/2016,2016,12,10,Dec,20,1732,3600,1869,Online,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Germany
8892,10/6/2017,2017,10,6,Oct,10,598,2090,1493,Store,Proseware High Speed Laser M2000 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
8893,11/20/2018,2018,11,20,Nov,12,886,3955,3069,Online,"A. Datum SLR Camera 35"" M358 Blue",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,China
8894,6/18/2017,2017,6,18,Jun,9,77,178,101,Online,Contoso Battery charger - bike E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
8895,10/21/2016,2016,10,21,Oct,30,4288,8790,4503,Online,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Germany
8896,1/13/2017,2017,1,13,Jan,10,1441,2190,750,Reseller,Proseware Laser Jet All in one X300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,China
8897,5/7/2017,2017,5,7,May,6,129,130,2,Store,Contoso Mini Battery Charger Kit E320 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,United States
8898,4/7/2017,2017,4,7,Apr,13,126,3224,3099,Reseller,SV DVD 14-Inch Player Portable L100 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
8900,2/27/2017,2017,2,27,Feb,9,38,2670,2633,Store,The Phone Company Touch Screen Phones Infrared M901 Black,The Phone Company,Touch Screen Phones ,Cell phones,Europe,United Kingdom
8901,2/20/2017,2017,2,20,Feb,12,828,4189,3361,Store,"Contoso SLR Camera 35"" M358 Silver","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,United States
8902,5/15/2017,2017,5,15,May,6,32,280,249,Store,Contoso Bluetooth Notebook Mouse E70 Silver,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
8904,8/30/2018,2018,8,30,Aug,24,4397,5233,836,Online,WWI Desktop PC1.60 E1600 White,Wide World Importers,Desktops,Computers,Europe,Germany
8906,9/14/2017,2017,9,14,Sep,9,44,114,71,Store,SV DVD 58 DVD Storage Binder M55 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,Syria
8907,11/7/2017,2017,11,7,Nov,10,5904,6990,1087,Store,WWI Projector 720p LCD56 Black,Wide World Importers,Projectors & Screens,Computers,North America,United States
8909,12/18/2018,2018,12,18,Dec,12,3104,11948,8845,Store,Fabrikam Trendsetter 1'' 25mm X400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
8910,4/11/2019,2019,4,11,Apr,13,58,330,272,Store,Contoso Phone System Accessory Handset with Charger M308 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
8912,8/16/2016,2016,8,16,Aug,27,8944,13398,4454,Store,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Desktops,Computers,North America,United States
8913,12/1/2016,2016,12,1,Dec,6,481,474,-7,Store,Proseware Laser Jet Printer E100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,South Korea
8916,7/27/2016,2016,7,27,Jul,36,19100,31154,12055,Catalog,Adventure Works LCD24W X300 Black,Adventure Works,Monitors,Computers,North America,United States
8918,8/23/2017,2017,8,23,Aug,9,520,2494,1974,Reseller,SV DVD 15-Inch Player Portable L200 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,China
8920,11/9/2016,2016,11,9,Nov,15,2912,3300,388,Reseller,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Desktops,Computers,North America,United States
8922,2/24/2017,2017,2,24,Feb,6,8,76,68,Store,Contoso Dual Handset Cordless Phone System E20 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
8924,9/22/2018,2018,9,22,Sep,12,801,3012,2212,Store,Contoso Screen 106in M060 White,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Spain
8927,11/13/2017,2017,11,13,Nov,10,28,130,103,Online,Contoso 512MB MP3 Player E51 Silver,"Contoso, Ltd",MP4&MP3,Audio,Europe,Germany
8929,6/1/2019,2019,6,1,Jun,13,1904,2451,548,Store,A. Datum Advanced Digital Camera M300 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,United States
8930,5/1/2019,2019,5,1,May,13,40,553,513,Catalog,Contoso Expandable 4-Handset Cordless Phone System M206 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,United States
8931,9/17/2016,2016,9,17,Sep,10,12,239,228,Store,Contoso Digital camera accessory kit M200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
8932,9/25/2017,2017,9,25,Sep,12,303,3936,3634,Online,"Fabrikam SLR Camera 35"" M358 Gold","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Germany
8933,11/30/2017,2017,11,30,Nov,10,157,1340,1184,Store,Contoso 8GB MP3 Player new model M820 White,"Contoso, Ltd",MP4&MP3,Audio,North America,Canada
8934,12/7/2017,2017,12,7,Dec,12,371,515,144,Store,SV Keyboard E10 Silver,Southridge Video,Computers Accessories,Computers,North America,United States
8935,12/12/2017,2017,12,12,Dec,12,1014,1608,595,Store,Contoso 8GB MP3 Player new model M820 Yellow,"Contoso, Ltd",MP4&MP3,Audio,Asia,Syria
8936,11/24/2018,2018,11,24,Nov,40,370,5160,4791,Online,A. Datum Compact Digital Camera M200 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Germany
8941,9/19/2018,2018,9,19,Sep,6,2396,9360,6965,Store,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,United Kingdom
8942,7/18/2017,2017,7,18,Jul,9,250,1440,1191,Store,"Fabrikam Social Videographer 2/3"" 17mm E100 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,United States
8944,6/2/2018,2018,6,2,Jun,13,796,2432,1637,Store,Proseware Screen 100in M1609 Black,"Proseware, Inc.",Projectors & Screens,Computers,North America,United States
8945,10/2/2016,2016,10,2,Oct,5,63,80,18,Store,Contoso USB Wave Multi-Media Keyboard E280 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
8946,11/9/2016,2016,11,9,Nov,5,212,380,169,Store,SV 40GB USB2.0 Portable Hard Disk E400 Red,Southridge Video,Computers Accessories,Computers,North America,United States
8948,1/1/2018,2018,1,1,Jan,24,3091,5125,2034,Online,SV DVD Recorder L200 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
8949,5/16/2018,2018,5,16,May,13,3537,4277,741,Store,Contoso Home Theater System 4.1 Channel M1410 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
8951,6/14/2018,2018,6,14,Jun,9,76,161,85,Store,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,United States
8953,9/9/2016,2016,9,9,Sep,10,615,1590,976,Store,Proseware Photo Inkjet Printer M100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
8954,10/16/2016,2016,10,16,Oct,5,229,390,162,Store,Contoso Genuine Leather Grip Belt E322 Grey,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,United States
8955,3/7/2017,2017,3,7,Mar,5,100,135,35,Store,Contoso Bright Light battery E20 blue,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
8956,5/15/2017,2017,5,15,May,8,1456,4673,3217,Reseller,Litware Home Theater System 4.1 Channel M410 Silver,"Litware, Inc.",Home Theater System,TV and Video,Europe,France
8957,10/18/2017,2017,10,18,Oct,10,233,269,37,Store,Contoso Bright Light battery E20 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
8959,6/2/2018,2018,6,2,Jun,13,274,952,678,Store,Proseware Ink Jet Fax Machine E100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
8961,10/22/2016,2016,10,22,Oct,5,160,240,81,Store,NT Wireless Bluetooth Stereo Headphones E102 White,Northwind Traders,Bluetooth Headphones,Audio,North America,United States
8962,12/19/2016,2016,12,19,Dec,12,2943,3429,487,Store,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,United States
8963,1/22/2017,2017,1,22,Jan,9,1601,2515,915,Reseller,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,The Phone Company,Touch Screen Phones ,Cell phones,Europe,France
8964,2/16/2017,2017,2,16,Feb,10,863,5680,4818,Store,"Contoso SLR Camera 35"" X358 Silver","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,India
8967,10/1/2016,2016,10,1,Oct,10,961,1630,670,Store,Proseware Office Jet All-in-One Printer M500 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,United States
8968,11/27/2016,2016,11,27,Nov,10,2285,5880,3596,Store,"A. Datum SLR Camera 35"" X358 Orange",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,United States
8970,5/2/2017,2017,5,2,May,13,1909,5406,3498,Store,Contoso Home Theater System 5.1 Channel M1500 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
8971,5/1/2017,2017,5,1,May,6,70,605,536,Store,Proseware Screen 80in E1010 Black,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Thailand
8975,3/29/2018,2018,3,29,Mar,10,2160,2690,531,Store,The Phone Company Smart phones 8 GB of Memory M400 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,China
8976,8/4/2016,2016,8,4,Aug,120,339,402,64,Store,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,Europe,Romania
8977,6/29/2017,2017,6,29,Jun,160,1582,1595,13,Store,Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,Europe,Malta
8978,2/17/2017,2017,2,17,Feb,6,48,96,48,Store,Contoso USB Wave Multi-media Keyboard E280 White,"Contoso, Ltd",Computers Accessories,Computers,North America,United States
8980,12/30/2017,2017,12,30,Dec,12,384,1721,1338,Store,"Adventure Works 19"" Color Digital TV E35 Silver",Adventure Works,Televisions,TV and Video,North America,United States
8983,5/10/2017,2017,5,10,May,6,62,85,23,Store,Contoso 1G MP3 Player E100 White,"Contoso, Ltd",MP4&MP3,Audio,North America,United States
8984,6/1/2017,2017,6,1,Jun,13,778,2366,1589,Store,A. Datum Advanced Digital Camera M300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Turkmenistan
8989,7/28/2017,2017,7,28,Jul,12,956,1293,338,Store,SV 16xDVD M330 Black,Southridge Video,VCD & DVD,TV and Video,Europe,France
8990,6/13/2018,2018,6,13,Jun,8,1130,2099,969,Store,The Phone Company Smart phones 8 GB of Memory M400 White,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Russia
8992,11/17/2016,2016,11,17,Nov,10,351,4290,3940,Store,Contoso Home Theater System 5.1 Channel M1500 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,United States
8993,12/19/2017,2017,12,19,Dec,12,1698,1908,211,Store,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green","Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,China
8994,1/4/2018,2018,1,4,Jan,20,59,190,132,Reseller,Contoso Power Inverter - DC to AC power inverter E900 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,China
8995,5/2/2018,2018,5,2,May,16,809,4266,3457,Store,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Desktops,Computers,Europe,United Kingdom
8997,8/1/2016,2016,8,1,Aug,4,33,40,7,Store,Contoso DVD 38 DVD Storage Binder E25 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,United States
8998,8/13/2018,2018,8,13,Aug,18,1459,3043,1585,Store,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Televisions,TV and Video,North America,United States
9000,1/29/2017,2017,1,29,Jan,9,1948,2637,690,Online,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Germany
